Tr_Name,Park,Park_Tourism_Region,Visitor_State,Last_12_Months,Prior_12_Months,Pct_Change
Australia's South West,Eungella National Park,Mackay,WA,24,21,14.28571429
Australia's South West,Eurimbula National Park,Central Queensland,WA,11,13,-15.38461538
Australia's South West,Expedition National Park,Central Queensland,WA,7,0,100
Australia's South West,Frankland Group National Park,Tropical North Queensland,WA,4,0,100
Australia's South West,Girramay National Park,Tropical North Queensland,WA,38,48,-20.83333333
Australia's South West,Girraween National Park,Darling Downs,WA,2,5,-60
Australia's South West,Girringun National Park,Tropical North Queensland,WA,24,9,166.6666667
Australia's South West,Gold Coast Hinterland Great Walk,Gold Coast,WA,0,3,-100
Australia's South West,Heathlands Resources Reserve,Tropical North Queensland,WA,0,8,-100
Australia's South West,Hinchinbrook Island National Park,Tropical North Queensland,WA,8,1,700
Australia's South West,"Hinchinbrook Island NP, Thorsborne Trail",Tropical North Queensland,WA,4,0,100
Australia's South West,Homevale National Park,Mackay,WA,2,0,100
Australia's South West,Idalia National Park,Outback,WA,4,0,100
Australia's South West,Imbil State Forest,"Launceston, Tamar and the North",WA,0,4,-100
Australia's South West,Inskip Peninsula Recreation Area,Sunshine Coast,WA,202,219,-7.762557078
Australia's South West,Isla Gorge National Park,Central Queensland,WA,2,0,100
Australia's South West,Jardine River National Park,Tropical North Queensland,WA,31,16,93.75
Australia's South West,K'gari (Fraser Island) Recreation Area,Fraser Coast,WA,342,372,-8.064516129
Australia's South West,Kalpowar State Forest,Bundaberg,WA,2,0,100
Australia's South West,Koombooloomba National Park and Conservation Park,Tropical North Queensland,WA,2,1,100
Australia's South West,Kroombit Tops National Park,Central Queensland,WA,4,5,-20
Australia's South West,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,WA,33,42,-21.42857143
Australia's South West,Lizard Island National Park,Tropical North Queensland,WA,0,6,-100
Australia's South West,Main Range Conservation Park,Queensland Country,WA,6,0,100
Australia's South West,Main Range National Park,Brisbane,WA,2,7,-71.42857143
Australia's South West,Molle Islands National Park,Whitsundays,WA,8,2,300
Australia's South West,Munga-Thirri National Park,Outback,WA,9,4,125
Australia's South West,Nuga Nuga National Park,Central Queensland,WA,4,0,100
Australia's South West,Oyala Thumotang National Park (CYPAL),Tropical North Queensland,WA,6,0,100
Australia's South West,Palmer Goldfield Resources Reserve,Tropical North Queensland,WA,0,1,-100
Australia's South West,Paluma Range National Park,Townsville,WA,52,60,-13.33333333
Australia's South West,Porcupine Gorge National Park,Outback,WA,27,14,92.85714286
Australia's South West,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,WA,40,17,135.2941176
Australia's South West,Rungulla National Park,Tropical North Queensland,WA,11,0,100
Australia's South West,Russell River National Park,Tropical North Queensland,WA,1,4,-75
Australia's South West,Speewah Conservation Park,Tropical North Queensland,WA,4,2,100
Australia's South West,Springbrook National Park,Gold Coast,WA,34,12,183.3333333
Australia's South West,Tuan State Forest,Fraser Coast,WA,12,11,9.090909091
Australia's South West,Tully Gorge National Park,Tropical North Queensland,WA,5,5,0
Australia's South West,Wongi State Forest,Fraser Coast,WA,6,0,100
Australia's South West,Wooroonooran National Park,Tropical North Queensland,WA,24,30,-20
Ballarat,Beerburrum and Beerwah State Forests,Sunshine Coast,VIC,0,4,-100
Ballarat,Burrum Coast National Park,Fraser Coast,VIC,2,4,-50
Ballarat,Byfield State Forest,Central Queensland,VIC,4,0,100
Ballarat,Cooloola Recreation Area,Sunshine Coast,VIC,4,0,100
Ballarat,Currawinya National Park,Outback,VIC,2,0,100
Ballarat,D'Aguilar National Park,Brisbane,VIC,2,0,100
Ballarat,Danbulla National Park,Tropical North Queensland,VIC,0,2,-100
Ballarat,Diamantina National Park,Outback,VIC,2,0,100
Ballarat,Eurimbula National Park,Central Queensland,VIC,0,4,-100
Ballarat,Girramay National Park,Tropical North Queensland,VIC,1,0,100
Ballarat,Girraween National Park,Darling Downs,VIC,6,2,200
Ballarat,Girringun National Park,Tropical North Queensland,VIC,3,0,100
Ballarat,Inskip Peninsula Recreation Area,Sunshine Coast,VIC,146,143,2.097902098
Ballarat,Jardine River National Park,Tropical North Queensland,VIC,10,0,100
Ballarat,K'gari (Fraser Island) Recreation Area,Fraser Coast,VIC,24,134,-82.08955224
Ballarat,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,VIC,0,2,-100
Ballarat,Nuga Nuga National Park,Central Queensland,VIC,0,8,-100
Ballarat,Palmer Goldfield Resources Reserve,Tropical North Queensland,VIC,0,2,-100
Ballarat,Paluma Range National Park,Townsville,VIC,7,0,100
Ballarat,Porcupine Gorge National Park,Outback,VIC,0,1,-100
Ballarat,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,VIC,0,10,-100
Ballarat,Tuan State Forest,Fraser Coast,VIC,0,8,-100
Ballarat,Welford National Park,Outback,VIC,3,0,100
Ballarat,Wongi State Forest,Fraser Coast,VIC,4,0,100
Barkly,Beerburrum and Beerwah State Forests,Sunshine Coast,NT,0,3,-100
Barkly,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,NT,0,2,-100
Barkly,Naree Budjong Djara National Park,Brisbane,NT,2,0,100
Barossa,Abergowrie State Forest,Townsville,SA,8,0,100
Barossa,Beerburrum and Beerwah State Forests,Sunshine Coast,SA,12,21,-42.85714286
Barossa,Blackdown Tableland National Park,Central Queensland,SA,0,5,-100
Barossa,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,SA,2,30,-93.33333333
Barossa,Bribie Island Recreation Area,Brisbane,SA,6,2,200
Barossa,Brooyar State Forest,"Launceston, Tamar and the North",SA,0,4,-100
Barossa,Bunya Mountains National Park,Darling Downs,SA,16,0,100
Barossa,Burrum Coast National Park,Fraser Coast,SA,11,25,-56
Barossa,Byfield Conservation Park,Central Queensland,SA,0,2,-100
Barossa,Byfield National Park,Central Queensland,SA,0,2,-100
Barossa,Byfield State Forest,Central Queensland,SA,22,26,-15.38461538
Barossa,Cape Hillsborough National Park,Mackay,SA,12,2,500
Barossa,Cape Palmerston National Park,Mackay,SA,0,5,-100
Barossa,Carnarvon National Park,Central Queensland,SA,0,3,-100
Barossa,Charon Point Conservation Park,Central Queensland,SA,0,3,-100
Barossa,Conondale National Park,Sunshine Coast,SA,27,0,100
Barossa,Cooloola Recreation Area,Sunshine Coast,SA,17,22,-22.72727273
Barossa,Crows Nest National Park,Darling Downs,SA,0,4,-100
Barossa,Currawinya National Park,Outback,SA,0,3,-100
Barossa,D'Aguilar National Park,Brisbane,SA,0,8,-100
Barossa,Daintree National Park,Tropical North Queensland,SA,0,5,-100
Barossa,Daintree National Park (CYPAL),Tropical North Queensland,SA,4,0,100
Barossa,Danbulla National Park,Tropical North Queensland,SA,4,37,-89.18918919
Barossa,Davies Creek National Park,Tropical North Queensland,SA,0,1,-100
Barossa,Deepwater National Park,Central Queensland,SA,0,2,-100
Barossa,Diamantina National Park,Outback,SA,3,10,-70
Barossa,Eungella National Park,Mackay,SA,0,2,-100
Barossa,Eurimbula National Park,Central Queensland,SA,10,2,400
Barossa,Expedition National Park,Central Queensland,SA,4,5,-20
Barossa,Family Islands National Park,Tropical North Queensland,SA,4,0,100
Barossa,Girramay National Park,Tropical North Queensland,SA,2,1,100
Barossa,Girraween National Park,Darling Downs,SA,4,0,100
Barossa,Girringun National Park,Tropical North Queensland,SA,4,8,-50
Barossa,Hinchinbrook Island National Park,Tropical North Queensland,SA,4,0,100
Barossa,"Hinchinbrook Island NP, Thorsborne Trail",Tropical North Queensland,SA,0,3,-100
Barossa,Imbil State Forest,"Launceston, Tamar and the North",SA,0,4,-100
Barossa,Inskip Peninsula Recreation Area,Sunshine Coast,SA,20,62,-67.74193548
Barossa,Jardine River National Park,Tropical North Queensland,SA,32,26,23.07692308
Barossa,K'gari (Fraser Island) Great Walk,Fraser Coast,SA,0,16,-100
Barossa,K'gari (Fraser Island) Recreation Area,Fraser Coast,SA,129,263,-50.95057034
Barossa,Kroombit Tops National Park,Central Queensland,SA,4,0,100
Barossa,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,SA,49,18,172.2222222
Barossa,Lake Murphy Conservation Park,Central Queensland,SA,2,0,100
Barossa,Munga-Thirri National Park,Outback,SA,0,2,-100
Barossa,Paluma Range National Park,Townsville,SA,9,12,-25
Barossa,Porcupine Gorge National Park,Outback,SA,17,15,13.33333333
Barossa,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,SA,9,25,-64
Barossa,Russell River National Park,Tropical North Queensland,SA,0,3,-100
Barossa,Springbrook National Park,Gold Coast,SA,2,0,100
Barossa,Tolderodden Conservation Park,Bundaberg,SA,1,0,100
Barossa,Tuan State Forest,Fraser Coast,SA,2,0,100
Barossa,Tully Gorge National Park,Tropical North Queensland,SA,8,0,100
Barossa,Wooroonooran National Park,Tropical North Queensland,SA,15,4,275
Bendigo Loddon,Abergowrie State Forest,Townsville,VIC,2,23,-91.30434783
Bendigo Loddon,Amamoor State Forest and Forest Reserve,Sunshine Coast,VIC,22,4,450
Bendigo Loddon,Auburn River National Park,Bundaberg,VIC,2,8,-75
Bendigo Loddon,Beerburrum and Beerwah State Forests,Sunshine Coast,VIC,44,36,22.22222222
Bendigo Loddon,Blackbraes National Park,Tropical North Queensland,VIC,4,0,100
Bendigo Loddon,Blackdown Tableland National Park,Central Queensland,VIC,4,41,-90.24390244
Bendigo Loddon,Bladensburg National Park,Outback,VIC,0,5,-100
Bendigo Loddon,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,VIC,0,27,-100
Bendigo Loddon,Bribie Island Recreation Area,Brisbane,VIC,3,26,-88.46153846
Bendigo Loddon,Brooyar State Forest,"Launceston, Tamar and the North",VIC,6,2,200
Bendigo Loddon,Bunya Mountains National Park,Darling Downs,VIC,21,8,162.5
Bendigo Loddon,Burrum Coast National Park,Fraser Coast,VIC,6,56,-89.28571429
Bendigo Loddon,Byfield Conservation Park,Central Queensland,VIC,2,7,-71.42857143
Bendigo Loddon,Byfield National Park,Central Queensland,VIC,0,4,-100
Bendigo Loddon,Byfield State Forest,Central Queensland,VIC,48,64,-25
Bendigo Loddon,Cape Hillsborough National Park,Mackay,VIC,6,7,-14.28571429
Bendigo Loddon,Cape Palmerston National Park,Mackay,VIC,4,6,-33.33333333
Bendigo Loddon,Capricornia Cays National Park,Central Queensland,VIC,0,30,-100
Bendigo Loddon,Carnarvon Great Walk,Central Queensland,VIC,30,0,100
Bendigo Loddon,Carnarvon National Park,Central Queensland,VIC,37,8,362.5
Bendigo Loddon,Conondale National Park,Sunshine Coast,VIC,5,1,400
Bendigo Loddon,Conway National Park,Whitsundays,VIC,0,1,-100
Bendigo Loddon,Cooloola Great Walk,Sunshine Coast,VIC,8,0,100
Bendigo Loddon,Cooloola Recreation Area,Sunshine Coast,VIC,58,181,-67.9558011
Bendigo Loddon,Crows Nest National Park,Darling Downs,VIC,2,0,100
Bendigo Loddon,Culgoa Floodplain National Park,Outback,VIC,1,0,100
Bendigo Loddon,Currawinya National Park,Outback,VIC,2,26,-92.30769231
Bendigo Loddon,D'Aguilar National Park,Brisbane,VIC,2,15,-86.66666667
Bendigo Loddon,Daintree National Park,Tropical North Queensland,VIC,0,47,-100
Bendigo Loddon,Daintree National Park (CYPAL),Tropical North Queensland,VIC,37,0,100
Bendigo Loddon,Dalrymple National Park,Townsville,VIC,15,0,100
Bendigo Loddon,Danbulla National Park,Tropical North Queensland,VIC,101,85,18.82352941
Bendigo Loddon,Davies Creek National Park,Tropical North Queensland,VIC,12,5,140
Bendigo Loddon,Deepwater National Park,Central Queensland,VIC,29,15,93.33333333
Bendigo Loddon,Diamantina National Park,Outback,VIC,8,32,-75
Bendigo Loddon,Dinden National Park,Tropical North Queensland,VIC,0,4,-100
Bendigo Loddon,Eungella National Park,Mackay,VIC,19,46,-58.69565217
Bendigo Loddon,Eurimbula National Park,Central Queensland,VIC,13,26,-50
Bendigo Loddon,Frankland Group National Park,Tropical North Queensland,VIC,2,0,100
Bendigo Loddon,Girramay National Park,Tropical North Queensland,VIC,19,32,-40.625
Bendigo Loddon,Girraween National Park,Darling Downs,VIC,28,10,180
Bendigo Loddon,Girringun National Park,Tropical North Queensland,VIC,21,25,-16
Bendigo Loddon,Gold Coast Hinterland Great Walk,Gold Coast,VIC,0,2,-100
Bendigo Loddon,Goodedulla National Park,Central Queensland,VIC,5,0,100
Bendigo Loddon,Heathlands Resources Reserve,Tropical North Queensland,VIC,3,10,-70
Bendigo Loddon,Hell Hole Gorge National Park,Outback,VIC,8,5,60
Bendigo Loddon,Hinchinbrook Island National Park,Tropical North Queensland,VIC,10,0,100
Bendigo Loddon,"Hinchinbrook Island NP, Thorsborne Trail",Tropical North Queensland,VIC,16,6,166.6666667
Bendigo Loddon,Idalia National Park,Outback,VIC,20,15,33.33333333
Bendigo Loddon,Imbil State Forest,"Launceston, Tamar and the North",VIC,9,14,-35.71428571
Bendigo Loddon,Inskip Peninsula Recreation Area,Sunshine Coast,VIC,455,269,69.14498141
Bendigo Loddon,Isla Gorge National Park,Central Queensland,VIC,3,19,-84.21052632
Bendigo Loddon,Jardine River National Park,Tropical North Queensland,VIC,9,103,-91.26213592
Bendigo Loddon,Jimna State Forest,"Launceston, Tamar and the North",VIC,2,4,-50
Bendigo Loddon,K'gari (Fraser Island) Great Walk,Fraser Coast,VIC,10,0,100
Bendigo Loddon,K'gari (Fraser Island) Recreation Area,Fraser Coast,VIC,879,"1,216",-27.71381579
Bendigo Loddon,Kalpowar State Forest,Bundaberg,VIC,2,0,100
Bendigo Loddon,Keppel Bay Islands National Park,Central Queensland,VIC,2,0,100
Bendigo Loddon,Koombooloomba National Park and Conservation Park,Tropical North Queensland,VIC,3,0,100
Bendigo Loddon,Kroombit Tops National Park,Central Queensland,VIC,1,1,0
Bendigo Loddon,Kutini-Payamu (Iron Range) National Park (CYPAL),Tropical North Queensland,VIC,31,91,-65.93406593
Bendigo Loddon,Lake Murphy Conservation Park,Central Queensland,VIC,6,0,100
Bendigo Loddon,Lindeman Islands National Park,Mackay,VIC,0,12,-100
Bendigo Loddon,Lochern National Park,Outback,VIC,6,6,0
Bendigo Loddon,Main Range National Park,Brisbane,VIC,6,1,500
Bendigo Loddon,Molle Islands National Park,Whitsundays,VIC,0,8,-100
Bendigo Loddon,Moogerah Peaks National Park,Brisbane,VIC,0,17,-100
Bendigo Loddon,Munga-Thirri National Park,Outback,VIC,5,1,400
Bendigo Loddon,Nuga Nuga National Park,Central Queensland,VIC,18,4,350
Bendigo Loddon,Oyala Thumotang National Park (CYPAL),Tropical North Queensland,VIC,8,4,100
Bendigo Loddon,Paluma Range National Park,Townsville,VIC,63,65,-3.076923077
Bendigo Loddon,Porcupine Gorge National Park,Outback,VIC,51,25,104
Bendigo Loddon,Rinyirru (Lakefield) National Park (CYPAL),Tropical North Queensland,VIC,100,53,88.67924528
Bendigo Loddon,Russell River National Park,Tropical North Queensland,VIC,0,6,-100
Bendigo Loddon,Speewah Conservation Park,Tropical North Queensland,VIC,23,13,76.92307692
Bendigo Loddon,Springbrook National Park,Gold Coast,VIC,27,9,200
Bendigo Loddon,Sundown National Park,Darling Downs,VIC,12,6,100
Bendigo Loddon,Sunshine Coast Hinterland Great Walk,Sunshine Coast,VIC,0,3,-100
Bendigo Loddon,Teerk Roo Ra National Park,Brisbane,VIC,39,0,100
Bendigo Loddon,Tuan State Forest,Fraser Coast,VIC,5,7,-28.57142857
Bendigo Loddon,Tully Gorge National Park,Tropical North Queensland,VIC,16,18,-11.11111111
Bendigo Loddon,Welford National Park,Outback,VIC,20,18,11.11111111
Bendigo Loddon,White Mountains National Park,Townsville,VIC,14,4,250
Bendigo Loddon,Whitsunday Islands National Park,Whitsundays,VIC,16,88,-81.81818182
Bendigo Loddon,Wongi State Forest,Fraser Coast,VIC,0,1,-100
Bendigo Loddon,Wooroonooran National Park,Tropical North Queensland,VIC,9,19,-52.63157895
Blue Mountains,Abergowrie State Forest,Townsville,NSW,2,2,0
Blue Mountains,Amamoor State Forest and Forest Reserve,Sunshine Coast,NSW,0,11,-100
Blue Mountains,Auburn River National Park,Bundaberg,NSW,23,6,283.3333333
Blue Mountains,Beerburrum and Beerwah State Forests,Sunshine Coast,NSW,43,21,104.7619048
Blue Mountains,Benarkin State Forest,Darling Downs,NSW,0,2,-100
Blue Mountains,Blackbraes National Park,Tropical North Queensland,NSW,0,2,-100
Blue Mountains,Blackdown Tableland National Park,Central Queensland,NSW,11,9,22.22222222
Blue Mountains,Bladensburg National Park,Outback,NSW,14,16,-12.5
Blue Mountains,Boodjamulla (Lawn Hill) National Park,Tropical North Queensland,NSW,0,47,-100
Blue Mountains,Bowling Green Bay National Park,Townsville,NSW,2,0,100
Blue Mountains,Bribie Island Recreation Area,Brisbane,NSW,12,32,-62.5
